"ville_ID","ville_nom","ville_insee","ville_zip","ville_lambertX","ville_lambertY","departement_ID","region_ID","zone_ID","pays_ID","ville_longitude","ville_latitude","canton_ID","arrondissement_ID","admin_ID","territoire_sante","secteur_apa_ID","secteur_Smur_ID","secteur_Adps_ID","secteur_Vsav_ID","zone_proximite"
"912","NIEDERENTZEN","68234",,,,"68","42","1","1","7.381269","47.947868","6","3","0","3","0","0","0","0","3"
"913","NIEDERHERGHEIM","68235",,,,"68","42","1","1","7.397101","47.986127","6","3","0","3","0","0","0","0","2"
"914","NIEDERMORSCHWIHR","68237",,,,"68","42","1","1","7.273822","48.099748","12","5","0","3","0","0","0","0","2"
"915","NIFFER","68238",,,,"68","42","1","1","7.509283","47.713400","31","4","0","4","0","0","0","0","6"
"916","OBERBRUCK","68239",,,,"68","42","1","1","6.943854","47.807571","15","6","0","4","0","0","0","0","11"
"917","OBERDORF","68240",,,,"68","42","1","1","7.306348","47.559527","10","1","0","4","0","0","0","0","1"
"918","OBERENTZEN","68241",,,,"68","42","1","1","7.376469","47.943169","6","3","0","3","0","0","0","0","3"
"919","OBERHERGHEIM","68242",,,,"68","42","1","1","7.396519","47.967978","6","3","0","3","0","0","0","0","3"
"920","OBERLARG","68243",,,,"68","42","1","1","7.234492","47.457565","7","1","0","4","0","0","0","0","1"
"921","OBERMORSCHWIHR","68244",,,,"68","42","1","1","7.294141","48.018555","26","2","0","3","0","0","0","0","2"
"922","OBERMORSCHWILLER","68245",,,,"68","42","1","1","7.309504","47.643405","1","1","0","4","0","0","0","0","1"
"923","OBERSAASHEIM","68246",,,,"68","42","1","1","7.553068","47.990114","19","2","0","3","0","0","0","0","2"
"924","ODEREN","68247",,,,"68","42","1","1","6.976102","47.908787","22","6","0","4","0","0","0","0","11"
"925","OLTINGUE","68248",,,,"68","42","1","1","7.391980","47.491634","7","1","0","4","0","0","0","0","1"
"926","ORBEY","68249",,,,"68","42","1","1","7.164884","48.126204","14","5","0","3","0","0","0","0","2"
"927","ORSCHWIHR","68250",,,,"68","42","1","1","7.233515","47.935595","8","3","0","3","0","0","0","0","3"
"928","OSENBACH","68251",,,,"68","42","1","1","7.218121","47.985663","21","3","0","3","0","0","0","0","3"
"929","OSTHEIM","68252",,,,"68","42","1","1","7.370409","48.159822","20","5","0","3","0","0","0","0","2"
"930","OTTMARSHEIM","68253",,,,"68","42","1","1","7.506397","47.787398","31","4","0","4","0","0","0","0","6"
"931","PETIT-LANDAU","68254",,,,"68","42","1","1","7.519425","47.730584","31","4","0","4","0","0","0","0","6"
"932","PFAFFENHEIM","68255",,,,"68","42","1","1","7.286021","47.984029","21","3","0","3","0","0","0","0","2"
"933","PFETTERHOUSE","68257",,,,"68","42","1","1","7.165127","47.500837","10","1","0","4","0","0","0","0","1"
"934","PULVERSHEIM","68258",,,,"68","42","1","1","7.298480","47.838103","6","3","0","3","0","0","0","0","3"
"935","RAEDERSDORF","68259",,,,"68","42","1","1","7.366686","47.474715","7","1","0","4","0","0","0","0","1"
"936","RAEDERSHEIM","68260",,,,"68","42","1","1","7.282947","47.887869","24","3","0","3","0","0","0","0","3"
"937","RAMMERSMATT","68261",,,,"68","42","1","1","7.068767","47.789939","25","6","0","4","0","0","0","0","11"
"938","RANSPACH","68262",,,,"68","42","1","1","7.009106","47.883746","22","6","0","4","0","0","0","0","11"
"939","RANSPACH-LE-BAS","68263",,,,"68","42","1","1","7.444065","47.586922","11","4","0","4","0","0","0","0","8"
"940","RANSPACH-LE-HAUT","68264",,,,"68","42","1","1","7.418808","47.577166","11","4","0","4","0","0","0","0","8"
"941","RANTZWILLER","68265",,,,"68","42","1","1","7.377070","47.651229","13","4","0","4","0","0","0","0","8"
"942","REGUISHEIM","68266",,,,"68","42","1","1","7.354142","47.897641","6","3","0","3","0","0","0","0","3"
"943","REININGUE","68267",,,,"68","42","1","1","7.232532","47.748272","27","4","0","4","0","0","0","0","6"
"944","RETZWILLER","68268",,,,"68","42","1","1","7.093442","47.630936","5","1","0","4","0","0","0","0","1"
"945","RIBEAUVILLE","68269",,,,"68","42","1","1","3.585177","50.043079","20","5","0","3","0","0","0","0","2"
"946","RICHWILLER","68270",,,,"68","42","1","1","7.285045","47.778795","27","4","0","4","0","0","0","0","6"
"947","RIEDISHEIM","68271",,,,"68","42","1","1","7.358418","47.746235","9","4","0","4","0","0","0","0","6"
"948","RIEDWIHR","68272",,,,"68","42","1","1","7.444480","48.127452","2","2","0","3","0","0","0","0","2"
"949","RIESPACH","68273",,,,"68","42","1","1","7.291949","47.540452","10","1","0","4","0","0","0","0","1"
"950","RIMBACH-PRES-GUEBWILLER","68274",,,,"68","42","1","1","7.156924","47.904974","8","3","0","3","0","0","0","0","3"
"951","RIMBACH-PRES-MASEVAUX","68275",,,,"68","42","1","1","6.951557","47.827856","15","6","0","4","0","0","0","0","11"
"952","RIMBACHZELL","68276",,,,"68","42","1","1","7.175140","47.899226","8","3","0","3","0","0","0","0","3"
"953","RIQUEWIHR","68277",,,,"68","42","1","1","7.297284","48.166926","12","5","0","3","0","0","0","0","2"
"954","RIXHEIM","68278",,,,"68","42","1","1","7.399437","47.742878","9","4","0","4","0","0","0","0","6"
"955","RODEREN","68279",,,,"68","42","1","1","7.088864","47.781601","25","6","0","4","0","0","0","0","11"
"956","RODERN","68280",,,,"68","42","1","1","7.353212","48.224891","20","5","0","3","0","0","0","0","2"
"957","ROGGENHOUSE","68281",,,,"68","42","1","1","7.471387","47.889120","6","3","0","3","0","0","0","0","3"
"958","ROMAGNY","68282",,,,"68","42","1","1","-0.966171","48.640039","5","1","0","4","0","0","0","0","1"
"959","ROMBACH-LE-FRANC","68283",,,,"68","42","1","1","7.261139","48.284357","23","5","0","3","0","0","0","0","7"
"960","ROPPENTZWILLER","68284",,,,"68","42","1","1","7.331817","47.541131","7","1","0","4","0","0","0","0","1"
"961","RORSCHWIHR","68285",,,,"68","42","1","1","7.362661","48.217029","20","5","0","3","0","0","0","0","2"
"962","ROSENAU","68286",,,,"68","42","1","1","7.534612","47.637176","11","4","0","4","0","0","0","0","8"
"963","ROUFFACH","68287","68250",,,"68","42","1","1","7.299398","47.957082","21","3","0","3","0","0","0","0","2"
"964","RUEDERBACH","68288",,,,"68","42","1","1","7.268367","47.561504","10","1","0","4","0","0","0","0","1"
"965","RUELISHEIM","68289",,,,"68","42","1","1","7.358581","47.822974","31","4","0","4","0","0","0","0","6"
"966","RUSTENHART","68290",,,,"68","42","1","1","7.461370","47.941671","6","3","0","3","0","0","0","0","3"
"967","RUMERSHEIM-LE-HAUT","68291",,,,"68","42","1","1","7.519877","47.852536","6","3","0","3","0","0","0","0","3"
"968","SAINT-AMARIN","68292",,,,"68","42","1","1","7.028828","47.874558","22","6","0","4","0","0","0","0","11"
"969","SAINT-COSME","68293",,,,"68","42","1","1","7.062681","47.683130","5","1","0","4","0","0","0","0","1"
"970","SAINTE-CROIX-AUX-MINES","68294",,,,"68","42","1","1","7.225642","48.262880","23","5","0","3","0","0","0","0","7"
"971","SAINTE-CROIX-EN-PLAINE","68295",,,,"68","42","1","1","7.386150","48.008383","28","2","0","3","0","0","0","0","2"
"972","SAINT-HIPPOLYTE","68296",,,,"68","42","1","1","-0.889160","45.918297","20","5","0","3","0","0","0","0","2"
"973","SAINT-LOUIS","68297",,,,"68","42","1","1","7.560090","47.589575","11","4","0","4","0","0","0","0","8"
"974","SAINTE-MARIE-AUX-MINES","68298",,,,"68","42","1","1","7.183371","48.245938","23","5","0","3","0","0","0","0","7"
"975","SAINT-ULRICH","68299",,,,"68","42","1","1","7.120349","47.595452","10","1","0","4","0","0","0","0","1"
"976","SAUSHEIM","68300",,,,"68","42","1","1","7.368562","47.787362","31","4","0","4","0","0","0","0","6"
"977","SCHLIERBACH","68301",,,,"68","42","1","1","7.407816","47.683258","13","4","0","4","0","0","0","0","8"
"978","SCHWEIGHOUSE-THANN","68302",,,,"68","42","1","1","7.169909","47.753406","3","6","0","4","0","0","0","0","11"
"979","SCHWOBEN","68303",,,,"68","42","1","1","7.305293","47.614100","1","1","0","4","0","0","0","0","1"
"980","SENTHEIM","68304",,,,"68","42","1","1","7.051902","47.756019","15","6","0","4","0","0","0","0","11"
"981","SEPPOIS-LE-BAS","68305",,,,"68","42","1","1","7.175293","47.535921","10","1","0","4","0","0","0","0","1"
"982","SEPPOIS-LE-HAUT","68306",,,,"68","42","1","1","7.184124","47.532790","10","1","0","4","0","0","0","0","1"
"983","SEWEN","68307",,,,"68","42","1","1","6.906935","47.807020","15","6","0","4","0","0","0","0","11"
"984","SICKERT","68308",,,,"68","42","1","1","6.978869","47.783523","15","6","0","4","0","0","0","0","11"
"985","SIERENTZ","68309",,,,"68","42","1","1","7.455895","47.653973","13","4","0","4","0","0","0","0","8"
"986","SIGOLSHEIM","68310",,,,"68","42","1","1","7.301079","48.134348","12","5","0","3","0","0","0","0","2"
"987","SONDERNACH","68311",,,,"68","42","1","1","7.074326","47.997976","18","2","0","3","0","0","0","0","2"
"988","SONDERSDORF","68312",,,,"68","42","1","1","7.336131","47.482227","7","1","0","4","0","0","0","0","1"
"989","SOPPE-LE-BAS","68313",,,,"68","42","1","1","7.090071","47.716740","15","6","0","4","0","0","0","0","11"
"990","SOPPE-LE-HAUT","68314",,,,"68","42","1","1","7.062217","47.731584","15","6","0","4","0","0","0","0","11"
"991","SOULTZ-HAUT-RHIN","68315",,,,"68","42","1","1","7.229539","47.885465","24","3","0","3","0","0","0","0","3"
"992","SOULTZBACH-LES-BAINS","68316",,,,"68","42","1","1","7.203548","48.038770","18","2","0","3","0","0","0","0","2"
"993","SOULTZEREN","68317",,,,"68","42","1","1","7.103388","48.062726","18","2","0","3","0","0","0","0","2"
"994","SOULTZMATT","68318",,,,"68","42","1","1","7.237525","47.960612","21","3","0","3","0","0","0","0","3"
"995","SPECHBACH-LE-BAS","68319",,,,"68","42","1","1","7.228170","47.668673","1","1","0","4","0","0","0","0","1"
"996","SPECHBACH-LE-HAUT","68320",,,,"68","42","1","1","7.217549","47.679918","1","1","0","4","0","0","0","0","1"
"997","STAFFELFELDEN","68321",,,,"68","42","1","1","7.250486","47.825462","3","6","0","4","0","0","0","0","6"
"998","STEINBACH","68322",,,,"68","42","1","1","7.152442","47.821004","3","6","0","4","0","0","0","0","11"
"999","STEINBRUNN-LE-BAS","68323",,,,"68","42","1","1","7.367399","47.675139","13","4","0","4","0","0","0","0","8"
"1000","STEINBRUNN-LE-HAUT","68324",,,,"68","42","1","1","7.349043","47.662281","13","4","0","4","0","0","0","0","8"
"1001","STEINSOULTZ","68325",,,,"68","42","1","1","7.337589","47.553873","10","1","0","4","0","0","0","0","1"
"1002","STERNENBERG","68326",,,,"68","42","1","1","7.094095","47.695734","5","1","0","4","0","0","0","0","1"
"1003","STETTEN","68327",,,,"68","42","1","1","7.430254","47.624493","13","4","0","4","0","0","0","0","8"
"1004","STORCKENSOHN","68328",,,,"68","42","1","1","6.961027","47.876949","22","6","0","4","0","0","0","0","11"
"1005","STOSSWIHR","68329",,,,"68","42","1","1","7.105894","48.052013","18","2","0","3","0","0","0","0","2"
"1006","STRUETH","68330",,,,"68","42","1","1","7.122818","47.583525","10","1","0","4","0","0","0","0","1"
"1007","SUNDHOFFEN","68331",,,,"68","42","1","1","7.412067","48.042955","2","2","0","3","0","0","0","0","2"
"1008","TAGOLSHEIM","68332",,,,"68","42","1","1","7.275824","47.656263","1","1","0","4","0","0","0","0","1"
"1009","TAGSDORF","68333",,,,"68","42","1","1","7.302892","47.621374","1","1","0","4","0","0","0","0","1"
"1010","THANNENKIRCH","68335",,,,"68","42","1","1","7.305580","48.228553","20","5","0","3","0","0","0","0","2"
"1011","TRAUBACH-LE-BAS","68336",,,,"68","42","1","1","7.101736","47.654274","5","1","0","4","0","0","0","0","1"
"1012","TRAUBACH-LE-HAUT","68337",,,,"68","42","1","1","7.097105","47.665607","5","1","0","4","0","0","0","0","1"
"1013","TURCKHEIM","68338",,,,"68","42","1","1","7.277745","48.087928","26","2","0","3","0","0","0","0","2"
"1014","UEBERSTRASS","68340",,,,"68","42","1","1","7.158208","47.552483","10","1","0","4","0","0","0","0","1"
"1015","UFFHEIM","68341",,,,"68","42","1","1","7.444029","47.649890","13","4","0","4","0","0","0","0","8"
"1016","UFFHOLTZ","68342",,,,"68","42","1","1","7.177213","47.820297","3","6","0","4","0","0","0","0","11"
"1017","UNGERSHEIM","68343",,,,"68","42","1","1","7.306445","47.876909","24","3","0","3","0","0","0","0","3"
"1018","URBES","68344",,,,"68","42","1","1","6.954870","47.882460","22","6","0","4","0","0","0","0","11"
"1019","URSCHENHEIM","68345",,,,"68","42","1","1","7.486567","48.086675","2","2","0","3","0","0","0","0","2"
"1020","VIEUX-FERRETTE","68347",,,,"68","42","1","1","7.300444","47.503412","7","1","0","4","0","0","0","0","1"
"1021","VIEUX-THANN","68348",,,,"68","42","1","1","7.122359","47.802039","25","6","0","4","0","0","0","0","11"
"1022","VILLAGE-NEUF","68349",,,,"68","42","1","1","7.571273","47.605592","11","4","0","4","0","0","0","0","8"
"1023","VOEGTLINSHOFFEN","68350",,,,"68","42","1","1","7.282146","48.019495","26","2","0","3","0","0","0","0","2"
"1024","VOGELGRUN","68351",,,,"68","42","1","1","7.568071","48.014041","19","2","0","3","0","0","0","0","2"
"1025","VOLGELSHEIM","68352",,,,"68","42","1","1","7.552677","48.015286","19","2","0","3","0","0","0","0","2"
"1026","WAHLBACH","68353",,,,"68","42","1","1","7.347473","47.630508","13","4","0","4","0","0","0","0","8"
"1027","WALBACH","68354",,,,"68","42","1","1","7.222343","48.064038","26","2","0","3","0","0","0","0","2"
"1028","WALDIGHOFEN","68355",,,,"68","42","1","1","7.314037","47.549723","10","1","0","4","0","0","0","0","1"
"1029","WALHEIM","68356",,,,"68","42","1","1","7.264752","47.641848","1","1","0","4","0","0","0","0","1"
"1030","WALTENHEIM","68357",,,,"68","42","1","1","7.424758","47.657687","13","4","0","4","0","0","0","0","8"
"1031","WASSERBOURG","68358",,,,"68","42","1","1","7.159464","48.003125","18","2","0","3","0","0","0","0","2"
"1032","WATTWILLER","68359",,,,"68","42","1","1","7.176885","47.835904","3","6","0","4","0","0","0","0","11"
"1033","WECKOLSHEIM","68360",,,,"68","42","1","1","7.512634","48.003095","19","2","0","3","0","0","0","0","2"
"1034","WEGSCHEID","68361",,,,"68","42","1","1","6.958873","47.799836","15","6","0","4","0","0","0","0","11"
"1035","WENTZWILLER","68362",,,,"68","42","1","1","7.479727","47.549356","11","4","0","4","0","0","0","0","8"
"1036","WERENTZHOUSE","68363",,,,"68","42","1","1","7.356863","47.516097","7","1","0","4","0","0","0","0","1"
"1037","WESTHALTEN","68364",,,,"68","42","1","1","7.259011","47.957894","21","3","0","3","0","0","0","0","3"
"1038","WETTOLSHEIM","68365",,,,"68","42","1","1","7.298721","48.058086","26","2","0","3","0","0","0","0","2"
"1039","WICKERSCHWIHR","68366",,,,"68","42","1","1","7.435956","48.108356","2","2","0","3","0","0","0","0","2"
"1040","WIDENSOLEN","68367",,,,"68","42","1","1","7.479770","48.065764","2","2","0","3","0","0","0","0","2"
"1041","WIHR-AU-VAL","68368",,,,"68","42","1","1","7.204484","48.053403","18","2","0","3","0","0","0","0","2"
"1042","WILDENSTEIN","68370",,,,"68","42","1","1","6.960289","47.976820","22","6","0","4","0","0","0","0","11"
"1043","WILLER","68371",,,,"68","42","1","1","7.319137","47.585548","1","1","0","4","0","0","0","0","1"
"1044","WILLER-SUR-THUR","68372",,,,"68","42","1","1","7.071350","47.843919","25","6","0","4","0","0","0","0","11"
"1045","WINKEL","68373",,,,"68","42","1","1","7.263670","47.460646","7","1","0","4","0","0","0","0","1"
"1046","WINTZENHEIM","68374",,,,"68","42","1","1","7.290316","48.072898","26","2","0","3","0","0","0","0","2"
"1047","WITTELSHEIM","68375",,,,"68","42","1","1","7.241177","47.809511","3","6","0","4","0","0","0","0","6"
"1048","WITTENHEIM","68376",,,,"68","42","1","1","7.339367","47.807669","27","4","0","4","0","0","0","0","6"
"1049","WITTERSDORF","68377",,,,"68","42","1","1","7.274023","47.621167","1","1","0","4","0","0","0","0","1"
"1050","WOLFERSDORF","68378",,,,"68","42","1","1","7.114197","47.640396","5","1","0","4","0","0","0","0","1"
"1051","WOLFGANTZEN","68379",,,,"68","42","1","1","7.500419","48.028269","19","2","0","3","0","0","0","0","2"
"1052","WOLSCHWILLER","68380",,,,"68","42","1","1","7.408061","47.461861","7","1","0","4","0","0","0","0","1"
"1053","WUENHEIM","68381",,,,"68","42","1","1","7.206288","47.873737","24","3","0","3","0","0","0","0","3"
"1054","ZAESSINGUE","68382",,,,"68","42","1","1","7.366030","47.624225","13","4","0","4","0","0","0","0","8"
"1055","ZELLENBERG","68383",,,,"68","42","1","1","7.320815","48.169381","12","5","0","3","0","0","0","0","2"
"1056","ZILLISHEIM","68384",,,,"68","42","1","1","7.293610","47.694852","17","4","0","4","0","0","0","0","6"
"1057","ZIMMERBACH","68385",,,,"68","42","1","1","7.235717","48.073917","26","2","0","3","0","0","0","0","2"
"1058","ZIMMERSHEIM","68386",,,,"68","42","1","1","7.388760","47.720630","9","4","0","4","0","0","0","0","6"
"1059","ALTECKENDORF","67005",,"986","24339","67","42","1","1","7.59527777","48.7936111","10","6","0","1","4","2","18","0","9"
"1060","BOUXWILLER","68049","68480",,,"68","42","1","1","7.34638888","47.5055555","7","1","0","4","0","0","0","0","1"
"1061","AVENHEIM","67015",,"984","24208","67","42","1","1","7.568636","48.661716","127","0","0","0","5","3","73","0","0"
"1062","BEHLENHEIM","67024",,"989","24184","67","42","1","1","7.568636","48.661716","127","0","0","0","0","0","73","0","0"
"1063","BIRLENBACH","67042",,"1006","24563","67","42","1","1","7.620049","48.648363","127","0","0","0","0","0","0","0","0"
"1064","BISCHTROFF-SUR-SARRE","67376",,"947","24440","67","42","1","1","7.883205","48.978978","127","0","0","0","0","0","0","0","0"
"1065","BOSSELSHAUSEN","67057",,"980","24355","67","42","1","1","7.424011","49.062619","127","0","0","1","0","4","0","0","3"
"1066","BREMMELBACH","67064",,"1006","24575","67","42","1","1","7.509992","48.806256","127","0","0","0","0","0","0","0","0"
"1067","EBERBACH-WOERTH","67114",,"994","24484","67","42","1","1","7.798576","48.880663","127","0","0","0","0","0","0","0","0"
"1068","GIMBRETT","67157",,"987","24237","67","42","1","1","7.718239","48.913503","127","0","0","0","0","0","73","0","0"
"1069","GRIESBACH","67170",,"991","24458","67","42","1","1","7.62228","48.685181","127","0","0","0","0","0","0","0","0"
"1070","GRIESBACH-LE-BASTBERG","67171",,"974","24362","67","42","1","1","7.679272","48.89181","127","0","0","0","0","0","0","0","0"
"1071","HERMERSWILLER","67193",,"1008","24520","67","42","1","1","7.432981","48.816246","127","0","0","0","0","0","0","0","0"
"1072","HOHWILLER","67211",,"1007","24509","67","42","1","1","7.911572","48.937076","127","0","0","0","0","0","0","0","0"
"1073","IMBSHEIM","67219",,"975","24345","67","42","1","1","7.910671","48.931578","127","0","0","0","0","0","0","0","0"
"1074","KLEINFRANKENHEIM","67243",,"986","24200","67","42","1","1","7.45388","48.803952","127","0","0","0","0","0","73","0","0"
"1075","KUHLENDORF","67251",,"1009","24497","67","42","1","1","7.579966","48.662793","127","0","0","0","0","0","0","0","0"
"1076","LEITERSWILLER","67262",,"1011","24508","67","42","1","1","7.921636","48.915576","127","0","0","0","0","0","0","0","0"
"1077","MATTSTALL","67284",,"996","24569","67","42","1","1","7.947192","48.925404","127","0","0","0","0","0","0","0","0"
"1078","MITSCHDORF","67294",,"998","24531","67","42","1","1","7.759051","48.987596","127","0","0","0","0","0","0","0","0"
"1079","KEHL",,"77694",,,"200","998","100","9","7.81","48.57","0","0","0","9999","0","0","0","0","0"
"1080","UPPSALA",,,,,"0","0","0","27","17.67","59.85","0","0","0","9999","0","0","0","0","0"
"1081","STOCKHOLM",,,,,"0","0","0","27","18.06","59.33","0","0","0","9999","0","0","0","0","0"
"1082","Link?ping",,"58185",,,"0","0","0","27","15.63","58.41","0","0","0","9999","0","0","0","0","0"
"1083","Kaunas",,,,,"0","0","0","19","23,90","54.90","0","0","0","9999","0","0","0","0","0"
"1084","KUOPIO",,,,,"0","0","0","0","27.68333","62.90000","0","0","0","9999","0","0","0","0","0"
"1085","Helsinski",,"00260",,,"0","0","0","14","25.03","60.15","0","0","0","9999","0","0","0","0","0"
"1086","Tampere",,,,,"0","0","0","14","23.50","61.30","0","0","0","9999","0","0","0","0","0"
"1087","Keila",,,,,"0","0","0","13","24.25","59.18","0","0","0","9999","0","0","0","0","0"
"1088","Riga",,,,,"0","0","0","18","24.105377","56.953962","0","0","0","9999","0","0","0","0","0"
"1089","Vilnius",,"2600",,,"0","0","0","19","25.28","54.69","0","0","0","9999","0","0","0","0","0"
"1090","Dublin",,,,,"0","0","0","17","-6.25","53.34","0","0","0","9999","0","0","0","0","0"
"1091","Konya",,,,,"0","0","0","29","32.4825","37.8656","0","0","0","9999","0","0","0","0","0"
"1092","Adana",,,,,"0","0","0","29","35.16","37.00","0","0","0","9999","0","0","0","0","0"
"1093","Hvidovre",,"2650",,,"0","0","0","12","12.4833","55.65","0","0","0","9999","0","0","0","0","0"
"1094","Belgrade",,,,,"0","0","0","33","20.455964","44.786261","0","0","0","9999","0","0","0","0","0"
"1095","Novi Sad",,,,,"0","0","0","33","19.85","45.25","0","0","0","9999","0","0","0","0","0"
"1096","Bratislava",,,,,"0","0","0","25","17.1128","48.1447","0","0","0","9999","0","0","0","0","0"
"1097","Ko?ice",,,,,"0","0","0","25","21.2614","48.7161","0","0","0","9999","0","0","0","0","0"
"1098","Celje",,,,,"0","0","0","26","15.18","46.16","0","0","0","9999","0","0","0","0","0"
"1099","Ljubljana",,,,,"0","0","0","26","14.33","46.04","0","0","0","9999","0","0","0","0","0"
"1100","Maribor",,,,,"0","0","0","26","15.40","46.36","0","0","0","9999","0","0","0","0","0"
"1101","Nova Gorica",,,,,"0","0","0","26","13.6167","45.9333","0","0","0","9999","0","0","0","0","0"
"1102","Novo Mesto",,,,,"0","0","0","26","15.12","45.47","0","0","0","9999","0","0","0","0","0"
"1103","Alicante",,,,,"0","0","0","7","-0.484","38.363","0","0","0","9999","0","0","0","0","0"
"1104","Barcelona",,,,,"0","0","0","7","2.1831","41.3831","0","0","0","9999","0","0","0","0","0"
"1105","Barakaldo",,,,,"0","0","0","7","-2.98","43.28","0","0","0","9999","0","0","0","0","0"
"1106","La Coruna",,,,,"0","0","0","7","8.3331","43.4167","0","0","0","9999","0","0","0","0","0"
"1107","Las Palmas de Gran Canaria",,,,,"0","0","0","7","&#8722;15.","28.1","0","0","0","9999","0","0","0","0","0"
"1108","Madrid",,,,,"0","0","0","7","4.0167","40.3833","0","0","0","9999","0","0","0","0","0"
"1109","Malaga",,,,,"0","0","0","7","4.415","36.7208","0","0","0","9999","0","0","0","0","0"
"1110","Oviedo",,,,,"0","0","0","7","5.8331","43.3667","0","0","0","9999","0","0","0","0","0"
"1111","Sevilla",,,,,"0","0","0","7","5.9867","37.3769","0","0","0","9999","0","0","0","0","0"
"1112","Valencia",,,,,"0","0","0","7","-0.3667","39.4667","0","0","0","9999","0","0","0","0","0"
"1113","Zaragoza",,,,,"0","0","0","7","-0.8831","41.6331","0","0","0","9999","0","0","0","0","0"
"1114","Malmö",,,,,"0","0","0","27","13.0333","55.5833","0","0","0","9999","0","0","0","0","0"
"1115","Ankara",,,,,"0","0","0","29","32.9","40.0333","0","0","0","9999","0","0","0","0","0"
"1116","Istanbul",,,,,"0","0","0","29","28.9667","41.0333","0","0","0","9999","0","0","0","0","0"
"1117","Izmir",,,,,"0","0","0","29","27.15","38.4","0","0","0","9999","0","0","0","0","0"
"1118","Trabzon",,,,,"0","0","0","29","39.8","41","0","0","0","9999","0","0","0","0","0"
"1119","Aberdeen",,,,,"0","0","0","28","-2.1231","57.1497","0","0","0","9999","0","0","0","0","0"
"1120","Aylesbury",,,,,"0","0","0","28"," -0.8333","51.8333","0","0","0","9999","0","0","0","0","0"
"1121","Belfast",,,,,"0","0","0","28","-5.9292","54.5969","0","0","0","9999","0","0","0","0","0"
"1122","Birmingham",,,,,"0","0","0","28","-1.8333","52.5","0","0","0","9999","0","0","0","0","0"
"1123","Bradford",,,,,"0","0","0","28","-1.8333","53.7500","0","0","0","9999","0","0","0","0","0"
"1124","Bristol",,,,,"0","0","0","28","-2.5831","51.4497","0","0","0","9999","0","0","0","0","0"
"1125","Chelmsford",,,,,"0","0","0","28","0.4734","51.7356","0","0","0","9999","0","0","0","0","0"
"1126","Dundee",,,,,"0","0","0","28","-2.970278","56.464167","0","0","0","9999","0","0","0","0","0"
"1127","East Grinstead",,,,,"0","0","0","28","-0.02","51.13","0","0","0","9999","0","0","0","0","0"
"1128","Edinburgh",,,,,"0","0","0","28","-3.17","55.57","0","0","0","9999","0","0","0","0","0"
"1129","Glasgow",,,,,"0","0","0","28","-4.12","55.51","0","0","0","9999","0","0","0","0","0"
"1130","Leicester",,,,,"0","0","0","28","-1.08","52.38","0","0","0","9999","0","0","0","0","0"
"1131","London",,,,,"0","0","0","28","-0.3","51.3","0","0","0","9999","0","0","0","0","0"
"1132","Manchester",,,,,"0","0","0","28","-2.12","52.29","0","0","0","9999","0","0","0","0","0"
"1133","Middlesbrough",,,,,"0","0","0","28","-1.13","54.35","0","0","0","9999","0","0","0","0","0"
"1134","Newcastle upon Tyne",,,,,"0","0","0","28","-1.36","54.58","0","0","0","9999","0","0","0","0","0"
"1135","Northwood Middlesex",,,,,"0","0","0","28","-0.43","51.61","0","0","0","9999","0","0","0","0","0"
"1136","Norwich",,,,,"0","0","0","28","1.18","52.38","0","0","0","9999","0","0","0","0","0"
"1137","Nottingham",,,,,"0","0","0","28","-1.1","52.58","0","0","0","9999","0","0","0","0","0"
"1138","Plymouth",,,,,"0","0","0","28","-4.10","50.22","0","0","0","9999","0","0","0","0","0"
"1139","Prescot Merseyside",,,,,"0","0","0","28","-2.8039","53.4278","0","0","0","9999","0","0","0","0","0"
"1140","Salisbury",,,,,"0","0","0","28","-1.47","51.4","0","0","0","9999","0","0","0","0","0"
"1141","Sheffield",,,,,"0","0","0","28","-1.4697","53.3808","0","0","0","9999","0","0","0","0","0"
"1142","Swansea",,,,,"0","0","0","28","-3.57","51.37","0","0","0","9999","0","0","0","0","0"
"1143","Wakefield",,,,,"0","0","0","28","-1.29","53.41","0","0","0","9999","0","0","0","0","0"
"1144","West Derby (Liverpool)",,,,,"0","0","0","28","-2.9031","53.4308","0","0","0","9999","0","0","0","0","0"
"1145","Casablanca",,"20000",,,"0","0","0","34","-7.5752694","33.6153666","0","0","0","9999","0","0","0","0","0"
"1146","Rabat",,"10000",,,"0","0","0","34","-6.866112","33.991053","0","0","0","9999","0","0","0","0","0"
"1147","Fes",,"30000",,,"0","0","0","34","-4.997878","34.033635","0","0","0","9999","0","0","0","0","0"
"1148","Lisbonne",,,,,"0","0","0","23","-9.138029","38.71864","0","0","0","9999","0","0","0","0","0"
"1149","Porto",,,,,"0","0","0","23","-8.666667","41.133334","0","0","0","9999","0","0","0","0","0"
"1150","Coimbra",,,,,"0","0","0","23","-8.416","40.20","0","0","0","9999","0","0","0","0","0"
"1151","ETTENHEIM",,"77955",,,"200","998","100","9","7.817363","48.257056","0","0","0","9999","0","0","0","0","0"
"1152","Gengenbach",,"77723",,,"200","998","100","9","8.012284","48.406201","0","0","0","9999","0","0","0","0","0"
"1153","LAHR",,"77933",,,"200","998","100","9","7.87222222","48.3394444","0","0","0","9999","0","0","0","0","0"
"1154","OBERKIRCH",,"77704",,,"200","998","100","9","8.079629","48.535128","0","0","0","9999","0","0","0","0","0"
