"Département - commune","Libellé de la commune","Région","Département","Code géographique du bassin de vie 2012","Libellé du bassin de vie 2012",,
"COM","LIB_COM","REG","DEP","BV","LIBBV",,
"55058","Boncourt-sur-Meuse","41","55","55122","Commercy",,
"55059","Bonnet","41","55","88321","Neufchâteau",,
"55060","Bonzée","41","55","55181","Étain",,
"55061","Le Bouchon-sur-Saulx","41","55","55291","Ligny-en-Barrois",,
"55062","Bouconville-sur-Madt","41","55","55122","Commercy",,
"55063","Bouligny","41","55","54425","Piennes",,
"55064","Bouquemont","41","55","55545","Verdun",,
"55065","Boureuilles","41","55","51507","Sainte-Menehould",,
"55066","Bovée-sur-Barboure","41","55","55122","Commercy",,
"55067","Boviolles","41","55","55291","Ligny-en-Barrois",,
"55068","Brabant-en-Argonne","41","55","51507","Sainte-Menehould",,
"55069","Brabant-le-Roi","41","55","55427","Revigny-sur-Ornain",,
"55070","Brabant-sur-Meuse","41","55","55545","Verdun",,
"55071","Brandeville","41","55","54322","Longuyon",,
"55072","Braquis","41","55","55181","Étain",,
"55073","Bras-sur-Meuse","41","55","55545","Verdun",,
"55075","Brauvilliers","41","55","52448","Saint-Dizier",,
"55076","Bréhéville","41","55","54322","Longuyon",,
"55077","Breux","41","55","55502","Stenay",,
"55078","Brieulles-sur-Meuse","41","55","55502","Stenay",,
"55079","Brillon-en-Barrois","41","55","55029","Bar-le-Duc",,
"55080","Brixey-aux-Chanoines","41","55","88321","Neufchâteau",,
"55081","Brizeaux","41","55","51507","Sainte-Menehould",,
"55082","Brocourt-en-Argonne","41","55","55545","Verdun",,
"55083","Brouennes","41","55","55502","Stenay",,
"55084","Broussey-en-Blois","41","55","55122","Commercy",,
"55085","Broussey-Raulecourt","41","55","55122","Commercy",,
"55087","Bure","41","55","52250","Joinville",,
"55088","Burey-en-Vaux","41","55","55533","Vaucouleurs",,
"55089","Burey-la-Côte","41","55","88321","Neufchâteau",,
"55093","Buxières-sous-les-Côtes","41","55","55463","Saint-Mihiel",,
"55094","Buzy-Darmont","41","55","55181","Étain",,
"55095","Cesse","41","55","55502","Stenay",,
"55096","Chaillon","41","55","55463","Saint-Mihiel",,
"55097","Chalaines","41","55","55533","Vaucouleurs",,
"55099","Champneuville","41","55","55545","Verdun",,
"55100","Champougny","41","55","55533","Vaucouleurs",,
"55101","Chardogne","41","55","55029","Bar-le-Duc",,
"55102","Charny-sur-Meuse","41","55","55545","Verdun",,
"55103","Charpentry","41","55","51507","Sainte-Menehould",,
"55104","Chassey-Beaupré","41","55","52250","Joinville",,
"55105","Châtillon-sous-les-Côtes","41","55","55545","Verdun",,
"55106","Chattancourt","41","55","55545","Verdun",,
"55107","Chaumont-devant-Damvillers","41","55","55545","Verdun",,
"55108","Chaumont-sur-Aire","41","55","55029","Bar-le-Duc",,
"55109","Chauvency-le-Château","41","55","55502","Stenay",,
"55110","Chauvency-Saint-Hubert","41","55","55502","Stenay",,
"55111","Chauvoncourt","41","55","55463","Saint-Mihiel",,
"55113","Cheppy","41","55","51507","Sainte-Menehould",,
"55114","Chonville-Malaumont","41","55","55122","Commercy",,
"55115","Cierges-sous-Montfaucon","41","55","51507","Sainte-Menehould",,
"55116","Le Claon","41","55","51507","Sainte-Menehould",,
"55117","Clermont-en-Argonne","41","55","51507","Sainte-Menehould",,
"55118","Cléry-le-Grand","41","55","55502","Stenay",,
"55119","Cléry-le-Petit","41","55","55502","Stenay",,
"55120","Combles-en-Barrois","41","55","55029","Bar-le-Duc",,
"55121","Combres-sous-les-Côtes","41","55","55181","Étain",,
"55122","Commercy","41","55","55122","Commercy",,
"55123","Les Hauts-de-Chée","41","55","55029","Bar-le-Duc",,
"55124","Consenvoye","41","55","55545","Verdun",,
"55125","Contrisson","41","55","55427","Revigny-sur-Ornain",,
"55127","Courcelles-en-Barrois","41","55","55463","Saint-Mihiel",,
"55128","Courcelles-sur-Aire","41","55","55029","Bar-le-Duc",,
"55129","Courouvre","41","55","55463","Saint-Mihiel",,
"55132","Cousances-les-Forges","41","55","52448","Saint-Dizier",,
"55133","Couvertpuis","41","55","55291","Ligny-en-Barrois",,
"55134","Couvonges","41","55","55427","Revigny-sur-Ornain",,
"55137","Cuisy","41","55","55545","Verdun",,
"55139","Cumières-le-Mort-Homme","41","55","55545","Verdun",,
"55140","Cunel","41","55","55502","Stenay",,
"55141","Dagonville","41","55","55122","Commercy",,
"55142","Dainville-Bertheléville","41","55","88321","Neufchâteau",,
"55143","Damloup","41","55","55545","Verdun",,
"55144","Dammarie-sur-Saulx","41","55","55291","Ligny-en-Barrois",,
"55145","Damvillers","41","55","54322","Longuyon",,
"55146","Dannevoux","41","55","55545","Verdun",,
"55148","Delouze-Rosières","41","55","88321","Neufchâteau",,
"55149","Delut","41","55","54322","Longuyon",,
"55150","Demange-aux-Eaux","41","55","55291","Ligny-en-Barrois",,
"55153","Dieppe-sous-Douaumont","41","55","55181","Étain",,
"55154","Dieue-sur-Meuse","41","55","55545","Verdun",,
"55155","Dombasle-en-Argonne","41","55","55545","Verdun",,
"55156","Dombras","41","55","54322","Longuyon",,
"55157","Dommartin-la-Montagne","41","55","55463","Saint-Mihiel",,
"55158","Dommary-Baroncourt","41","55","54425","Piennes",,
"55159","Dompcevrin","41","55","55463","Saint-Mihiel",,
"55160","Dompierre-aux-Bois","41","55","55463","Saint-Mihiel",,
"55162","Domremy-la-Canne","41","55","54425","Piennes",,
"55163","Doncourt-aux-Templiers","41","55","54273","Jarny",,
"55164","Douaumont","41","55","55545","Verdun",,
"55165","Doulcon","41","55","55502","Stenay",,
"55166","Dugny-sur-Meuse","41","55","55545","Verdun",,
"55167","Dun-sur-Meuse","41","55","55502","Stenay",,
"55168","Duzey","41","55","54322","Longuyon",,
"55169","Écouviez","41","55","55502","Stenay",,
"55170","Écurey-en-Verdunois","41","55","54322","Longuyon",,
"55171","Eix","41","55","55545","Verdun",,
"55172","Les Éparges","41","55","55181","Étain",,
"55173","Épiez-sur-Meuse","41","55","55533","Vaucouleurs",,
"55174","Épinonville","41","55","51507","Sainte-Menehould",,
"55175","Érize-la-Brûlée","41","55","55029","Bar-le-Duc",,
"55177","Érize-la-Petite","41","55","55029","Bar-le-Duc",,
"55178","Érize-Saint-Dizier","41","55","55029","Bar-le-Duc",,
"55179","Erneville-aux-Bois","41","55","55291","Ligny-en-Barrois",,
"55180","Esnes-en-Argonne","41","55","55545","Verdun",,
"55181","Étain","41","55","55181","Étain",,
"55182","Éton","41","55","54425","Piennes",,
"55183","Étraye","41","55","54322","Longuyon",,
"55184","Euville","41","55","55122","Commercy",,
"55185","Èvres","41","55","51507","Sainte-Menehould",,
"55186","Fains-Véel","41","55","55029","Bar-le-Duc",,
"55188","Flassigny","41","55","54322","Longuyon",,
"55189","Fleury-devant-Douaumont","41","55","55545","Verdun",,
"55191","Foameix-Ornel","41","55","55181","Étain",,
"55192","Fontaines-Saint-Clair","41","55","55502","Stenay",,
"55193","Forges-sur-Meuse","41","55","55545","Verdun",,
"55194","Foucaucourt-sur-Thabas","41","55","51507","Sainte-Menehould",,
"55195","Fouchères-aux-Bois","41","55","55291","Ligny-en-Barrois",,
"55196","Frémeréville-sous-les-Côtes","41","55","55122","Commercy",,
"55197","Fresnes-au-Mont","41","55","55463","Saint-Mihiel",,
"55198","Fresnes-en-Woëvre","41","55","55181","Étain",,
"55199","Froidos","41","55","51507","Sainte-Menehould",,
"55200","Fromeréville-les-Vallons","41","55","55545","Verdun",,
"55201","Fromezey","41","55","55181","Étain",,
"55202","Futeau","41","55","51507","Sainte-Menehould",,
"55204","Génicourt-sur-Meuse","41","55","55545","Verdun",,
"55206","Gercourt-et-Drillancourt","41","55","55545","Verdun",,
"55207","Géry","41","55","55029","Bar-le-Duc",,
"55208","Gesnes-en-Argonne","41","55","55502","Stenay",,
"55210","Gimécourt","41","55","55463","Saint-Mihiel",,
"55211","Gincrey","41","55","55181","Étain",,
"55212","Girauvoisin","41","55","55122","Commercy",,
"55214","Givrauval","41","55","55291","Ligny-en-Barrois",,
"55215","Gondrecourt-le-Château","41","55","88321","Neufchâteau",,
"55216","Gouraincourt","41","55","54425","Piennes",,
"55217","Goussaincourt","41","55","88321","Neufchâteau",,
"55218","Gremilly","41","55","55181","Étain",,
"55219","Grimaucourt-en-Woëvre","41","55","55181","Étain",,
"55220","Grimaucourt-près-Sampigny","41","55","55122","Commercy",,
"55221","Guerpont","41","55","55291","Ligny-en-Barrois",,
"55222","Gussainville","41","55","55181","Étain",,
"55224","Haironville","41","55","52448","Saint-Dizier",,
"55225","Halles-sous-les-Côtes","41","55","55502","Stenay",,
"55226","Han-lès-Juvigny","41","55","55502","Stenay",,
"55228","Hannonville-sous-les-Côtes","41","55","55181","Étain",,
"55229","Han-sur-Meuse","41","55","55463","Saint-Mihiel",,
"55232","Harville","41","55","54273","Jarny",,
"55236","Haudainville","41","55","55545","Verdun",,
"55237","Haudiomont","41","55","55545","Verdun",,
"55239","Haumont-près-Samogneux","41","55","55545","Verdun",,
"55241","Heippes","41","55","55545","Verdun",,
"55242","Hennemont","41","55","55181","Étain",,
"55243","Herbeuville","41","55","55181","Étain",,
"55244","Herméville-en-Woëvre","41","55","55181","Étain",,
"55245","Heudicourt-sous-les-Côtes","41","55","55463","Saint-Mihiel",,
"55246","Hévilliers","41","55","55291","Ligny-en-Barrois",,
"55247","Horville-en-Ornois","41","55","88321","Neufchâteau",,
"55248","Houdelaincourt","41","55","88321","Neufchâteau",,
"55250","Inor","41","55","55502","Stenay",,
"55251","Ippécourt","41","55","55545","Verdun",,
"55252","Iré-le-Sec","41","55","55502","Stenay",,
"55253","Les Islettes","41","55","51507","Sainte-Menehould",,
"55254","Les Trois-Domaines","41","55","55029","Bar-le-Duc",,
"55255","Jametz","41","55","54322","Longuyon",,
"55256","Jonville-en-Woëvre","41","55","54273","Jarny",,
"55257","Jouy-en-Argonne","41","55","55545","Verdun",,
"55258","Geville","41","55","55122","Commercy",,
"55260","Julvécourt","41","55","55545","Verdun",,
"55261","Juvigny-en-Perthois","41","55","52448","Saint-Dizier",,
"55262","Juvigny-sur-Loison","41","55","55502","Stenay",,
"55263","Koeur-la-Grande","41","55","55463","Saint-Mihiel",,
"55264","Koeur-la-Petite","41","55","55463","Saint-Mihiel",,
"55265","Labeuville","41","55","54273","Jarny",,
"55266","Lachalade","41","55","51507","Sainte-Menehould",,
"55267","Lachaussée","41","55","54273","Jarny",,
"55268","Lacroix-sur-Meuse","41","55","55463","Saint-Mihiel",,
"55269","Lahaymeix","41","55","55463","Saint-Mihiel",,
"55270","Lahayville","41","55","55463","Saint-Mihiel",,
"55271","Laheycourt","41","55","55427","Revigny-sur-Ornain",,
"55272","Laimont","41","55","55427","Revigny-sur-Ornain",,
"55274","Lamorville","41","55","55463","Saint-Mihiel",,
"55275","Lamouilly","41","55","55502","Stenay",,
"55276","Landrecourt-Lempire","41","55","55545","Verdun",,
"55278","Laneuville-au-Rupt","41","55","55122","Commercy",,
"55279","Laneuville-sur-Meuse","41","55","55502","Stenay",,
"55280","Lanhères","41","55","55181","Étain",,
"55281","Latour-en-Woëvre","41","55","54273","Jarny",,
"55282","Lavallée","41","55","55029","Bar-le-Duc",,
"55284","Lavincourt","41","55","55029","Bar-le-Duc",,
"55285","Lavoye","41","55","51507","Sainte-Menehould",,
"55286","Lemmes","41","55","55545","Verdun",,
"55288","Lérouville","41","55","55122","Commercy",,
"55289","Levoncourt","41","55","55029","Bar-le-Duc",,
"55290","Lignières-sur-Aire","41","55","55463","Saint-Mihiel",,
"55291","Ligny-en-Barrois","41","55","55291","Ligny-en-Barrois",,
"55292","Liny-devant-Dun","41","55","55502","Stenay",,
"55293","Lion-devant-Dun","41","55","55502","Stenay",,
"55295","Lisle-en-Barrois","41","55","55029","Bar-le-Duc",,
"55296","Lisle-en-Rigault","41","55","52448","Saint-Dizier",,
"55297","Lissey","41","55","54322","Longuyon",,
"55298","Loisey-Culey","41","55","55029","Bar-le-Duc",,
"55299","Loison","41","55","55181","Étain",,
"55300","Longeaux","41","55","55291","Ligny-en-Barrois",,
"55301","Longchamps-sur-Aire","41","55","55463","Saint-Mihiel",,
"55302","Longeville-en-Barrois","41","55","55029","Bar-le-Duc",,
"55303","Loupmont","41","55","55463","Saint-Mihiel",,
"55304","Louppy-le-Château","41","55","55427","Revigny-sur-Ornain",,
"55306","Louppy-sur-Loison","41","55","55502","Stenay",,
"55307","Louvemont-Côte-du-Poivre","41","55","55545","Verdun",,
"55310","Luzy-Saint-Martin","41","55","55502","Stenay",,
"55311","Maizeray","41","55","54273","Jarny",,
"55312","Maizey","41","55","55463","Saint-Mihiel",,
"55313","Malancourt","41","55","55545","Verdun",,
"55315","Mandres-en-Barrois","41","55","52250","Joinville",,
"55316","Mangiennes","41","55","54322","Longuyon",,
"55317","Manheulles","41","55","55181","Étain",,
"55320","Marchéville-en-Woëvre","41","55","54273","Jarny",,
"55321","Marre","41","55","55545","Verdun",,
"55322","Marson-sur-Barboure","41","55","55291","Ligny-en-Barrois",,
"55323","Martincourt-sur-Meuse","41","55","55502","Stenay",,
"55324","Marville","41","55","54322","Longuyon",,
"55325","Maucourt-sur-Orne","41","55","55181","Étain",,
"55326","Maulan","41","55","55291","Ligny-en-Barrois",,
"55327","Mauvages","41","55","55533","Vaucouleurs",,
"55328","Maxey-sur-Vaise","41","55","55533","Vaucouleurs",,
"55329","Mécrin","41","55","55122","Commercy",,
"55330","Méligny-le-Grand","41","55","55122","Commercy",,
"55331","Méligny-le-Petit","41","55","55291","Ligny-en-Barrois",,
"55332","Menaucourt","41","55","55291","Ligny-en-Barrois",,
"55333","Ménil-aux-Bois","41","55","55122","Commercy",,
"55334","Ménil-la-Horgne","41","55","55122","Commercy",,
"55335","Ménil-sur-Saulx","41","55","55291","Ligny-en-Barrois",,
"55336","Merles-sur-Loison","41","55","54322","Longuyon",,
"55338","Milly-sur-Bradon","41","55","55502","Stenay",,
"55339","Mogeville","41","55","55181","Étain",,
"55340","Mognéville","41","55","55427","Revigny-sur-Ornain",,
"55341","Moirey-Flabas-Crépion","41","55","55545","Verdun",,
"55343","Montblainville","41","55","51507","Sainte-Menehould",,
"55344","Montbras","41","55","55533","Vaucouleurs",,
"55345","Mont-devant-Sassey","41","55","55502","Stenay",,
"55346","Montfaucon-d'Argonne","41","55","51507","Sainte-Menehould",,
"55347","Les Monthairons","41","55","55545","Verdun",,
"55348","Montiers-sur-Saulx","41","55","52250","Joinville",,
"55349","Montigny-devant-Sassey","41","55","55502","Stenay",,
"55350","Montigny-lès-Vaucouleurs","41","55","55533","Vaucouleurs",,
"55351","Montmédy","41","55","55502","Stenay",,
"55352","Montplonne","41","55","55029","Bar-le-Duc",,
"55353","Montsec","41","55","55463","Saint-Mihiel",,
"55355","Montzéville","41","55","55545","Verdun",,
"55356","Moranville","41","55","55181","Étain",,
"55357","Morgemoulin","41","55","55181","Étain",,
"55358","Chanteraine","41","55","55291","Ligny-en-Barrois",,
"55359","Morley","41","55","55291","Ligny-en-Barrois",,
"55360","Mouilly","41","55","55545","Verdun",,
"55361","Moulainville","41","55","55545","Verdun",,
"55362","Moulins-Saint-Hubert","41","55","08090","Carignan",,
"55363","Moulotte","41","55","54273","Jarny",,
"55364","Mouzay","41","55","55502","Stenay",,
"55365","Murvaux","41","55","55502","Stenay",,
"55366","Val-d'Ornain","41","55","55029","Bar-le-Duc",,
"55367","Muzeray","41","55","54322","Longuyon",,
"55368","Naives-en-Blois","41","55","55122","Commercy",,
"55369","Naives-Rosières","41","55","55029","Bar-le-Duc",,
"55370","Naix-aux-Forges","41","55","55291","Ligny-en-Barrois",,
"55371","Nançois-le-Grand","41","55","55291","Ligny-en-Barrois",,
"55372","Nançois-sur-Ornain","41","55","55291","Ligny-en-Barrois",,
"55373","Nant-le-Grand","41","55","55291","Ligny-en-Barrois",,
"55374","Nant-le-Petit","41","55","55291","Ligny-en-Barrois",,
"55375","Nantillois","41","55","55502","Stenay",,
"55376","Nantois","41","55","55291","Ligny-en-Barrois",,
"55377","Nepvant","41","55","55502","Stenay",,
"55378","Nettancourt","41","55","55427","Revigny-sur-Ornain",,
"55379","Le Neufour","41","55","51507","Sainte-Menehould",,
"55380","Neuville-en-Verdunois","41","55","55029","Bar-le-Duc",,
"55381","Neuville-lès-Vaucouleurs","41","55","55533","Vaucouleurs",,
"55382","Neuville-sur-Ornain","41","55","55427","Revigny-sur-Ornain",,
"55383","Neuvilly-en-Argonne","41","55","51507","Sainte-Menehould",,
"55384","Nicey-sur-Aire","41","55","55463","Saint-Mihiel",,
"55385","Nixéville-Blercourt","41","55","55545","Verdun",,
"55386","Nonsard-Lamarche","41","55","55463","Saint-Mihiel",,
"55387","Nouillonpont","41","55","54322","Longuyon",,
"55388","Noyers-Auzécourt","41","55","55427","Revigny-sur-Ornain",,
"55389","Nubécourt","41","55","55545","Verdun",,
"55391","Olizy-sur-Chiers","41","55","55502","Stenay",,
"55394","Ornes","41","55","55181","Étain",,
"55395","Osches","41","55","55545","Verdun",,
"55396","Ourches-sur-Meuse","41","55","55122","Commercy",,
"55397","Pagny-la-Blanche-Côte","41","55","55533","Vaucouleurs",,
"55398","Pagny-sur-Meuse","41","55","54528","Toul",,
"55399","Pareid","41","55","54273","Jarny",,
"55400","Parfondrupt","41","55","55181","Étain",,
"55401","Les Paroches","41","55","55463","Saint-Mihiel",,
"55403","Peuvillers","41","55","54322","Longuyon",,
"55404","Pierrefitte-sur-Aire","41","55","55463","Saint-Mihiel",,
"55405","Pillon","41","55","54322","Longuyon",,
"55406","Pintheville","41","55","55181","Étain",,
"55407","Pont-sur-Meuse","41","55","55122","Commercy",,
"55408","Pouilly-sur-Meuse","41","55","55502","Stenay",,
"55409","Pretz-en-Argonne","41","55","55029","Bar-le-Duc",,
"55410","Quincy-Landzécourt","41","55","55502","Stenay",,
"55411","Rambluzin-et-Benoite-Vaux","41","55","55545","Verdun",,
"55412","Rambucourt","41","55","55122","Commercy",,
"55414","Rancourt-sur-Ornain","41","55","55427","Revigny-sur-Ornain",,
"55415","Ranzières","41","55","55545","Verdun",,
"55416","Rarécourt","41","55","51507","Sainte-Menehould",,
"55419","Récicourt","41","55","55545","Verdun",,
"55420","Récourt-le-Creux","41","55","55545","Verdun",,
"55421","Reffroy","41","55","55291","Ligny-en-Barrois",,
"55422","Regnéville-sur-Meuse","41","55","55545","Verdun",,
